   224/299    0.858G   0.02169   0.01609         0   0.03778         6       640    0.9147    0.9125    0.9577    0.5668   0.02286   0.01122         0
   225/299    0.858G   0.02291   0.01705         0   0.03997        10       640     0.922    0.9175    0.9574    0.5721   0.02299   0.01142         0
   226/299    0.858G   0.02247   0.01664         0   0.03911         0       640    0.9262    0.9097    0.9592    0.5719   0.02276   0.01129         0
   227/299    0.858G    0.0228    0.0166         0    0.0394         3       640    0.9366      0.89    0.9642    0.5715   0.02247   0.01114         0
   228/299    0.858G   0.02192   0.01626         0   0.03818         9       640    0.8951    0.9173    0.9594    0.5715   0.02236   0.01108         0
   229/299    0.858G   0.02245   0.01648         0   0.03893         1       640    0.9129    0.9175    0.9626     0.577   0.02224   0.01104         0
   230/299    0.858G   0.02203   0.01648         0   0.03851         3       640    0.9286    0.9098    0.9615    0.5679   0.02247   0.01126         0
   231/299    0.858G   0.02188   0.01669         0   0.03857         0       640    0.9264    0.9125    0.9532    0.5692   0.02246   0.01164         0
   232/299    0.858G   0.02224   0.01606         0    0.0383         2       640    0.9194    0.9122    0.9512    0.5633   0.02245   0.01183         0
   233/299    0.858G   0.02239   0.01694         0   0.03933         1       640    0.9107    0.9174    0.9505    0.5687   0.02258   0.01161         0
   234/299    0.858G   0.02144   0.01681         0   0.03825         2       640    0.9126    0.9175     0.959    0.5714   0.02277   0.01118         0
   235/299    0.858G    0.0217   0.01632         0   0.03801         4       640    0.9372     0.895     0.958    0.5675   0.02283   0.01151         0
   236/299    0.858G   0.02197   0.01629         0   0.03826         8       640     0.908     0.915    0.9537    0.5653   0.02284    0.0117         0
   237/299    0.858G   0.02196   0.01624         0    0.0382         5       640    0.9143    0.9075    0.9542    0.5669   0.02295   0.01153         0
   238/299    0.858G   0.02237   0.01723         0   0.03959         8       640    0.9205    0.8975    0.9544    0.5631   0.02287   0.01138         0
   239/299    0.858G   0.02157   0.01556         0   0.03713         1       640    0.9127     0.915    0.9569    0.5667   0.02279   0.01138         0
   240/299    0.858G   0.02171   0.01653         0   0.03824         1       640    0.9275    0.8949    0.9559    0.5706   0.02267   0.01139         0
   241/299    0.858G   0.02203   0.01677         0    0.0388         6       640    0.9198    0.9175    0.9557    0.5624   0.02281    0.0115         0
   242/299    0.858G   0.02204   0.01624         0   0.03827         3       640    0.9443    0.8899    0.9623    0.5632   0.02292   0.01138         0
   243/299    0.858G   0.02202   0.01658         0   0.03859         3       640    0.9064    0.9197    0.9592    0.5642   0.02274   0.01135         0
   244/299    0.858G   0.02171   0.01693         0   0.03864         2       640    0.9325       0.9    0.9583    0.5632   0.02269   0.01153         0
   245/299    0.858G   0.02183    0.0161         0   0.03793         3       640    0.9064    0.9225    0.9576    0.5658   0.02273   0.01148         0
   246/299    0.858G   0.02209   0.01661         0    0.0387        10       640    0.9258     0.905    0.9596     0.563   0.02267   0.01149         0
   247/299    0.858G   0.02166   0.01596         0   0.03762         2       640    0.9256    0.9025     0.962    0.5683   0.02253   0.01135         0
   248/299    0.858G   0.02235   0.01612         0   0.03847         4       640    0.8964      0.93    0.9627    0.5658   0.02246   0.01144         0
   249/299    0.858G    0.0219   0.01646         0   0.03836         1       640    0.9238    0.9095    0.9616     0.566   0.02257   0.01151         0
   250/299    0.858G   0.02209   0.01617         0   0.03826         6       640    0.9366      0.89    0.9584     0.564   0.02275   0.01174         0
   251/299    0.858G   0.02249   0.01661         0    0.0391         3       640    0.9266    0.9148    0.9617    0.5657   0.02265   0.01137         0
   252/299    0.858G   0.02192   0.01624         0   0.03817         5       640     0.927    0.9225    0.9581    0.5621   0.02271   0.01142         0
   253/299    0.858G   0.02135   0.01559         0   0.03694         4       640    0.9156    0.9225    0.9595    0.5652   0.02259   0.01137         0
   254/299    0.858G   0.02133   0.01616         0   0.03749         3       640     0.926    0.9074    0.9611    0.5676    0.0227   0.01126         0
   255/299    0.858G   0.02186   0.01601         0   0.03786         6       640    0.8947     0.935    0.9635    0.5693   0.02256   0.01122         0
   256/299    0.858G   0.02146   0.01626         0   0.03771         4       640    0.9299     0.895    0.9627    0.5675   0.02296   0.01148         0
   257/299    0.858G   0.02186   0.01596         0   0.03782         1       640    0.8971    0.9375    0.9602    0.5645   0.02268   0.01139         0
   258/299    0.858G   0.02167   0.01607         0   0.03775         6       640    0.9145      0.91    0.9549    0.5611   0.02284   0.01151         0
   259/299    0.858G   0.02131   0.01604         0   0.03735         4       640    0.9202    0.9225    0.9597      0.56   0.02296   0.01144         0
   260/299    0.858G   0.02132   0.01621         0   0.03753         5       640    0.9131    0.9199    0.9549    0.5646   0.02264    0.0114         0
   261/299    0.858G   0.02152   0.01644         0   0.03796         2       640    0.9268    0.9173    0.9599    0.5697    0.0226   0.01133         0
   262/299    0.858G   0.02187   0.01642         0    0.0383         1       640    0.9254      0.93    0.9555    0.5637   0.02276   0.01152         0
   263/299    0.858G   0.02189   0.01619         0   0.03809        10       640    0.9244    0.9174    0.9567    0.5644   0.02269   0.01164         0
   264/299    0.858G   0.02157   0.01602         0   0.03759         3       640    0.9289     0.915    0.9574    0.5633   0.02267   0.01163         0
   265/299    0.858G   0.02181   0.01632         0   0.03813         2       640    0.9381      0.91    0.9593    0.5698   0.02258   0.01168         0
   266/299    0.858G   0.02087   0.01565         0   0.03653         6       640    0.9353     0.905    0.9567    0.5686   0.02261   0.01156         0
   267/299    0.858G   0.02146   0.01552         0   0.03698         3       640    0.9284      0.91    0.9564    0.5637   0.02275   0.01143         0
   268/299    0.858G   0.02114   0.01569         0   0.03683         5       640    0.9156    0.9225    0.9613    0.5696   0.02267   0.01149         0
   269/299    0.858G   0.02076   0.01576         0   0.03652         3       640    0.9197    0.9175    0.9588    0.5692   0.02275    0.0115         0
   270/299    0.858G    0.0218   0.01669         0    0.0385         3       640    0.9204    0.9249    0.9594     0.562   0.02267   0.01172         0
   271/299    0.858G   0.02159   0.01569         0   0.03728         3       640    0.9326    0.8999    0.9503    0.5658   0.02259   0.01171         0
   272/299    0.858G   0.02098   0.01577         0   0.03675         4       640    0.9368    0.8899    0.9547     0.562   0.02272   0.01179         0
   273/299    0.858G    0.0211   0.01556         0   0.03666         3       640    0.9024     0.925    0.9595    0.5629   0.02276   0.01166         0
   274/299    0.858G   0.02133   0.01534         0   0.03668         9       640    0.9101    0.9375    0.9593    0.5718   0.02259   0.01161         0
   275/299    0.858G   0.02164    0.0162         0   0.03784         2       640    0.9022    0.9225    0.9627    0.5671   0.02258   0.01155         0
   276/299    0.858G   0.02103   0.01581         0   0.03684         3       640    0.9444    0.8924    0.9631     0.574   0.02257   0.01151         0
   277/299    0.858G    0.0215   0.01601         0   0.03751         3       640    0.9182    0.9275    0.9577    0.5686   0.02253   0.01139         0
   278/299    0.858G   0.02129   0.01531         0    0.0366         3       640    0.9094      0.93    0.9594    0.5673   0.02251   0.01154         0
   279/299    0.858G   0.02211   0.01661         0   0.03872         8       640    0.9162      0.93    0.9585    0.5649   0.02258   0.01161         0
   280/299    0.858G    0.0212   0.01616         0   0.03736         5       640    0.9202    0.9225    0.9569    0.5663    0.0228   0.01166         0
   281/299    0.858G   0.02154   0.01585         0   0.03738         8       640    0.9138    0.9275    0.9539    0.5689    0.0225   0.01148         0
   282/299    0.858G   0.02123   0.01586         0   0.03709         3       640    0.9376     0.905    0.9571    0.5682   0.02285   0.01169         0
   283/299    0.858G   0.02066   0.01568         0   0.03634         8       640    0.9156    0.9223    0.9571    0.5662   0.02292    0.0117         0
   284/299    0.858G    0.0209   0.01574         0   0.03665         3       640    0.9333    0.9099    0.9536     0.566    0.0228   0.01188         0
   285/299    0.858G   0.02149   0.01591         0    0.0374         7       640    0.9244      0.92    0.9515    0.5663   0.02276   0.01188         0
   286/299    0.858G   0.02113   0.01596         0   0.03709         5       640    0.9165    0.9324    0.9536      0.57   0.02271   0.01172         0
   287/299    0.858G   0.02137   0.01592         0    0.0373         3       640    0.9119    0.9325    0.9564    0.5631   0.02291   0.01165         0
   288/299    0.858G    0.0206   0.01532         0   0.03591         5       640    0.9133    0.9222    0.9575    0.5669    0.0228   0.01166         0
   289/299    0.858G   0.02094   0.01537         0   0.03631         4       640    0.9393    0.9025    0.9566    0.5692   0.02285   0.01157         0
   290/299    0.858G    0.0211   0.01605         0   0.03715         4       640     0.925    0.9248    0.9575    0.5725   0.02276   0.01176         0
   291/299    0.858G   0.02129   0.01601         0    0.0373         4       640    0.9183    0.9275    0.9562     0.572   0.02265   0.01174         0
   292/299    0.858G   0.02098   0.01592         0    0.0369         7       640    0.9152    0.9174     0.955    0.5675   0.02261   0.01186         0
   293/299    0.858G   0.02125     0.016         0   0.03725         1       640    0.9156    0.9224    0.9515    0.5704    0.0228   0.01187         0
   294/299    0.858G   0.02126   0.01596         0   0.03722         3       640    0.9002    0.9249    0.9508    0.5645   0.02307   0.01189         0
   295/299    0.858G    0.0214   0.01615         0   0.03755         1       640      0.93    0.8971    0.9533     0.569   0.02277   0.01188         0
   296/299    0.858G   0.02105   0.01603         0   0.03708         5       640    0.9612    0.8674      0.95    0.5647    0.0228   0.01203         0
   297/299    0.858G   0.02144    0.0158         0   0.03724         4       640    0.9027    0.9273    0.9539    0.5673   0.02285   0.01198         0
   298/299    0.858G   0.02119    0.0156         0   0.03679         5       640    0.9197    0.9175    0.9542    0.5646   0.02297   0.01179         0
   299/299    0.858G   0.02196   0.01592         0   0.03787         3       640    0.9401     0.905    0.9537    0.5607   0.02285   0.01172         0
